А ⰰ
а ⰰ
Б ⰱ
б ⰱ
В ⰲ
в ⰲ
Г ⰳ
г ⰳ
Ґ ⰽⰳ
ґ ⰽⰳ
Д ⰴ
д ⰴ
Е ⰵ
е ⰵ
Є ⰹⰵ
є ⰹⰵ
Ж ⰶ
ж ⰶ
З ⰸ
з ⰸ
И ⰻ
и ⰻ
І ⰺ
і ⰺ
Ї ⱑ
ї ⱑ
Й ⰹ
й ⰹ
К ⰽ
к ⰽ
Л ⰾ
л ⰾ
М ⰿ
м ⰿ
Н ⱀ
н ⱀ
О ⱁ
о ⱁ
П ⱂ
п ⱂ
Р ⱃ
р ⱃ
С ⱄ
с ⱄ
Т ⱅ
т ⱅ
У ⱆ
у ⱆ
Ф ⱇ
ф ⱇ
Х ⱈ
х ⱈ
Ц ⱌ
ц ⱌ
Ч ⱍ
ч ⱍ
Ш ⱎ
ш ⱎ
Щ ⱋ
щ ⱋ
Ь ⱐ
ь ⱐ
Ю ⱓ
ю ⱓ
Я ⱔ
я ⱔ
' ⱏ
